City,Scientific_Name,Count,Average_Height
Chamblee,Liriodendron tulipifera,9,137.0500196423595
Chamblee,Ginkgo biloba,5,86.8807890104293
Chamblee,Nyssa sylvatica,4,48.532560516165624
Chamblee,Quercus alba,3,138.59585266257668
Chamblee,Amelanchier laevis,2,35.92682217821782
Chamblee,Cornus florida,2,35.627410646417445
Chamblee,Amelanchier arborea,1,44.93450026431718
Chamblee,Chionanthus virginicus,1,24.23037041666667
Chamblee,Metasequoia glyptostroboides,1,58.82569062937063
Chamblee,Taxodium ascendens,1,56.59448999999999
Clarkston,Cercis canadensis,101,30.23768619012663
Clarkston,Cornus florida,79,35.627410646417445
Clarkston,Lagerstroemia indica,11,48.59718005071123
Clarkston,Acer rubrum,4,85.72765953131248
Colfax,Acer saccharinum,53,153.6027497964528
Colfax,Acer saccharum,45,90.81247044697278
Colfax,Fraxinus,29,105.99479719587629
Colfax,Acer,28,73.47853204368175
Colfax,Gleditsia triacanthos,13,89.97670348972149
Colfax,Celtis occidentalis,12,93.91220807164848
Colfax,Ulmus pumila,12,124.75340491503268
Colfax,Malus,11,42.75760021677419
Colfax,Juglans nigra,7,127.84568586973789
Colfax,Acer platanoides,6,98.23935274227834
Colfax,Acer rubrum,6,85.72765953131248
Colfax,Quercus rubra,6,99.07705838902149
Colfax,Acer nigrum,4,95.18341761904762
Colfax,Picea,4,67.36104405063291
Colfax,Pinus strobus,4,103.25698737543861
Colfax,Syringa,4,32.8084
Colfax,Morus,3,54.682920986460346
Colfax,Quercus macrocarpa,3,74.74179088989442
Colfax,Thuja occidentalis,3,41.376401457905544
Colfax,Catalpa,2,51.00214909090909
Colfax,Cercis canadensis,2,30.23768619012663
Colfax,Populus,2,133.53525604838708
Colfax,Quercus alba,2,138.59585266257668
Colfax,Quercus bicolor,2,48.37851226030369
Colfax,Quercus palustris,2,104.89046508060802
Colfax,Tilia cordata,2,105.46659666271789
Colfax,Acer negundo,1,96.10755998738966
Colfax,Cornus,1,27.340333333333334
Colfax,Ginkgo biloba,1,86.8807890104293
Colfax,Juniperus virginiana,1,75.64135268791341
CollegePark,Acer saccharum,10,90.81247044697278
CollegePark,Magnolia,8,28.549508045977014
CollegePark,Acer rubrum,7,85.72765953131248
CollegePark,Chionanthus retusus,7,15.607424571428572
CollegePark,Taxodium distichum,6,76.7826426364234
CollegePark,Carpinus caroliniana,5,41.294181654135336
CollegePark,Quercus phellos,5,76.56457618950436
CollegePark,Ulmus americana,5,104.33434495741055
CollegePark,Cercis canadensis,4,30.23768619012663
CollegePark,Lagerstroemia indica,4,48.59718005071123
CollegePark,Quercus alba,4,138.59585266257668
CollegePark,Quercus falcata,4,70.01133867219916
CollegePark,Lagerstroemia,3,9.365351278195488
CollegePark,Quercus lyrata,3,59.26638621212121
CollegePark,Betula nigra,2,70.27321910967743
CollegePark,Ginkgo biloba,2,86.8807890104293
CollegePark,Liriodendron tulipifera,2,137.0500196423595
CollegePark,Nyssa sylvatica,2,48.532560516165624
CollegePark,Quercus palustris,2,104.89046508060802
CollegePark,Amelanchier grandiflora,1,36.51717565217391
CollegePark,Cladrastis kentukea,1,46.16467967545639
CollegePark,Cornus kousa,1,30.734659044943818
CollegePark,Magnolia virginiana,1,31.09168139534884
CollegePark,Quercus shumardii,1,85.01720496216217
Colorado Springs,Pinus ponderosa,1924,81.24358356521739
Colorado Springs,Fraxinus pennsylvanica,1844,139.64784669106754
Colorado Springs,Acer saccharinum,952,153.6027497964528
Colorado Springs,Picea pungens,888,89.09369418728772
Colorado Springs,Ulmus pumila,841,124.75340491503268
Colorado Springs,Ulmus americana,686,104.33434495741055
Colorado Springs,Gleditsia triacanthos,559,89.97670348972149
Colorado Springs,Populus,526,133.53525604838708
Colorado Springs,Acer platanoides,495,98.23935274227834
Colorado Springs,Pinus edulis,397,86.94226
Colorado Springs,Fraxinus,375,105.99479719587629
Colorado Springs,Quercus rubra,355,99.07705838902149
Colorado Springs,Ulmus,341,61.2525206472492
Colorado Springs,Pinus nigra,333,71.90050906921242
Colorado Springs,Celtis occidentalis,319,93.91220807164848
Colorado Springs,Malus,299,42.75760021677419
Colorado Springs,Fraxinus americana,219,106.68008824028584
Colorado Springs,Abies concolor,208,49.97397637130801
Colorado Springs,Quercus macrocarpa,202,74.74179088989442
Colorado Springs,Tilia cordata,199,105.46659666271789
Colorado Springs,Juniperus chinensis,193,49.0549318200409
Colorado Springs,Crataegus,189,36.82175459119497
Colorado Springs,Quercus bicolor,174,48.37851226030369
Colorado Springs,Syringa reticulata,171,37.17149111688312
Colorado Springs,Tilia americana,157,94.31070065868263
Colorado Springs,Elaeagnus angustifolia,152,75.24059733333334
Colorado Springs,Thuja,127,50.02942268065268
Colorado Springs,Tilia,118,82.595147
Colorado Springs,Acer ginnala,99,51.116863776223774
Colorado Springs,Juniperus scopulorum,81,75.2249742857143
Columbus,Fraxinus pennsylvanica,9402,139.64784669106754
Columbus,Pyrus calleryana,9245,81.55110919995882
Columbus,Acer rubrum,8657,85.72765953131248
Columbus,Acer saccharum,7512,90.81247044697278
Columbus,Gleditsia triacanthos,7090,89.97670348972149
Columbus,Malus,6924,42.75760021677419
Columbus,Fraxinus americana,6742,106.68008824028584
Columbus,Acer freemanii,5664,83.60482329919137
Columbus,Acer platanoides,4549,98.23935274227834
Columbus,Tilia cordata,4102,105.46659666271789
Columbus,Platanus acerifolia,3916,121.25616191125727
Columbus,Acer saccharinum,3156,153.6027497964528
Columbus,Prunus,2962,46.73299286698463
Columbus,Quercus rubra,2770,99.07705838902149
Columbus,Celtis occidentalis,2041,93.91220807164848
Columbus,Quercus bicolor,2025,48.37851226030369
Columbus,Ulmus,1990,61.2525206472492
Columbus,Quercus acutissima,1918,106.33443397910732
Columbus,Liquidambar styraciflua,1679,120.44939762131253
Columbus,Acer truncatum,1678,40.32566446601942
Columbus,Cercis canadensis,1256,30.23768619012663
Columbus,Quercus palustris,1236,104.89046508060802
Columbus,Ulmus parvifolia,1187,100.71913892952247
Columbus,Carpinus betulus,1129,54.13868476470588
Columbus,Amelanchier laevis,1049,35.92682217821782
Columbus,Fraxinus,1038,105.99479719587629
Columbus,Picea abies,998,116.9424956103896
Columbus,Zelkova serrata,962,103.08249501591301
Columbus,Pinus strobus,932,103.25698737543861
Columbus,Juglans nigra,867,127.84568586973789
Coon Rapids,Fraxinus pennsylvanica,159,139.64784669106754
Coon Rapids,Acer platanoides,88,98.23935274227834
Coon Rapids,Acer saccharinum,65,153.6027497964528
Coon Rapids,Quercus rubra,40,99.07705838902149
Coon Rapids,Tilia cordata,34,105.46659666271789
Coon Rapids,Acer saccharum,26,90.81247044697278
Coon Rapids,Malus,23,42.75760021677419
Coon Rapids,Gleditsia triacanthos,19,89.97670348972149
Coon Rapids,Juglans nigra,16,127.84568586973789
Coon Rapids,Picea,16,67.36104405063291
Coon Rapids,Quercus bicolor,15,48.37851226030369
Coon Rapids,Quercus macrocarpa,15,74.74179088989442
Coon Rapids,Acer,14,73.47853204368175
Coon Rapids,Pyrus,14,60.86131674418604
Coon Rapids,Tilia americana,13,94.31070065868263
Coon Rapids,Thuja occidentalis,12,41.376401457905544
Coon Rapids,Quercus alba,11,138.59585266257668
Coon Rapids,Acer rubrum,9,85.72765953131248
Coon Rapids,Celtis occidentalis,9,93.91220807164848
Coon Rapids,Fraxinus americana,9,106.68008824028584
Coon Rapids,Picea pungens,9,89.09369418728772
Coon Rapids,Acer nigrum,8,95.18341761904762
Coon Rapids,Tilia,6,82.595147
Coon Rapids,Ginkgo biloba,5,86.8807890104293
Coon Rapids,Quercus palustris,5,104.89046508060802
Coon Rapids,Pinus strobus,3,103.25698737543861
Coon Rapids,Populus,3,133.53525604838708
Coon Rapids,Syringa reticulata,3,37.17149111688312
Coon Rapids,Pinus sylvestris,2,65.3015240840841
Coon Rapids,Platanus occidentalis,2,120.88802717928287
Cudahy,Gleditsia triacanthos,63,89.97670348972149
Cudahy,Tilia americana,41,94.31070065868263
Cudahy,Acer saccharinum,36,153.6027497964528
Cudahy,Acer saccharum,33,90.81247044697278
Cudahy,Fraxinus pennsylvanica,32,139.64784669106754
Cudahy,Carya ovata,27,61.24234666666666
Cudahy,Acer platanoides,22,98.23935274227834
Cudahy,Fraxinus americana,22,106.68008824028584
Cudahy,Quercus rubra,18,99.07705838902149
Cudahy,Syringa reticulata,11,37.17149111688312
Cudahy,Crataegus,10,36.82175459119497
Cudahy,Pinus resinosa,10,56.34486086956522
Cudahy,Carpinus caroliniana,9,41.294181654135336
Cudahy,Quercus alba,9,138.59585266257668
Cudahy,Juglans nigra,8,127.84568586973789
Cudahy,Betula nigra,7,70.27321910967743
Cudahy,Celtis occidentalis,7,93.91220807164848
Cudahy,Betula papyrifera,5,69.553808
Cudahy,Quercus macrocarpa,5,74.74179088989442
Cudahy,Abies,4,144.97079458064516
Cudahy,Fagus grandifolia,4,129.16097353293415
Cudahy,Picea abies,4,116.9424956103896
Cudahy,Quercus,4,87.3849809417596
Cudahy,Carya,2,22.69931
Cudahy,Carya cordiformis,2,120.23313647058825
Cudahy,Gymnocladus dioicus,2,66.51068155688623
Cudahy,Pinus mugo,2,26.4517725
Cudahy,Populus deltoides,2,188.70350402611535
Cudahy,Tilia cordata,2,105.46659666271789
Dallas,Quercus virginiana,1238,92.68563836987072
Dallas,Ulmus crassifolia,844,80.86856443468716
Dallas,Quercus shumardii,761,85.01720496216217
Dallas,Taxodium distichum,691,76.7826426364234
Dallas,Lagerstroemia indica,497,48.59718005071123
Dallas,Pistacia chinensis,427,77.0606435300203
Dallas,Ulmus parvifolia,290,100.71913892952247
Dallas,Liquidambar styraciflua,287,120.44939762131253
Dallas,Magnolia grandiflora,159,79.13005791950114
Dallas,Pyrus calleryana,152,81.55110919995882
Dallas,Cercis canadensis,82,30.23768619012663
Dallas,Acer rubrum,76,85.72765953131248
Dallas,Ginkgo biloba,63,86.8807890104293
Dallas,Ilex,57,34.43814714285714
Dallas,Pinus taeda,56,85.17034311688312
Dallas,Acer buergerianum,55,48.806072282608696
Dallas,Ulmus pumila,45,124.75340491503268
Dallas,Betula nigra,43,70.27321910967743
Dallas,Quercus macrocarpa,42,74.74179088989442
Dallas,Quercus stellata,40,115.92358998628258
Dallas,Quercus muehlenbergii,29,72.04547297297297
Dallas,Acer saccharinum,27,153.6027497964528
Dallas,Acer palmatum,24,37.50619970419847
Dallas,Fraxinus americana,22,106.68008824028584
Dallas,Pyrus communis,22,52.94911222222222
Dallas,Prosopis glandulosa,21,56.26064363636363
Dallas,Gleditsia triacanthos,19,89.97670348972149
Dallas,Celtis occidentalis,17,93.91220807164848
Dallas,Fraxinus pennsylvanica,17,139.64784669106754
Dallas,Prunus mexicana,12,59.05512000000001
Dallas Center,Fraxinus pennsylvanica,148,139.64784669106754
Dallas Center,Acer saccharinum,103,153.6027497964528
Dallas Center,Acer saccharum,94,90.81247044697278
Dallas Center,Acer platanoides,83,98.23935274227834
Dallas Center,Pinus strobus,50,103.25698737543861
Dallas Center,Malus,41,42.75760021677419
Dallas Center,Quercus rubra,33,99.07705838902149
Dallas Center,Acer rubrum,25,85.72765953131248
Dallas Center,Quercus macrocarpa,24,74.74179088989442
Dallas Center,Celtis occidentalis,18,93.91220807164848
Dallas Center,Quercus bicolor,18,48.37851226030369
Dallas Center,Tilia cordata,17,105.46659666271789
Dallas Center,Gleditsia triacanthos,15,89.97670348972149
Dallas Center,Cercis canadensis,13,30.23768619012663
Dallas Center,Thuja occidentalis,13,41.376401457905544
Dallas Center,Fraxinus americana,11,106.68008824028584
Dallas Center,Picea,11,67.36104405063291
Dallas Center,Quercus palustris,11,104.89046508060802
Dallas Center,Tilia americana,11,94.31070065868263
Dallas Center,Acer ginnala,8,51.116863776223774
Dallas Center,Picea pungens,8,89.09369418728772
Dallas Center,Platanus occidentalis,8,120.88802717928287
Dallas Center,Gymnocladus dioicus,6,66.51068155688623
Dallas Center,Carya,4,22.69931
Dallas Center,Pyrus,4,60.86131674418604
Dallas Center,Ulmus americana,4,104.33434495741055
Dallas Center,Catalpa,3,51.00214909090909
Dallas Center,Juglans nigra,3,127.84568586973789
Dallas Center,Juniperus virginiana,3,75.64135268791341
Dallas Center,Quercus,3,87.3849809417596
De Soto,Juglans nigra,73,127.84568586973789
De Soto,Acer negundo,12,96.10755998738966
De Soto,Ulmus pumila,12,124.75340491503268
De Soto,Fraxinus pennsylvanica,9,139.64784669106754
De Soto,Acer saccharinum,6,153.6027497964528
De Soto,Acer saccharum,5,90.81247044697278
De Soto,Fraxinus,5,105.99479719587629
De Soto,Platanus occidentalis,5,120.88802717928287
De Soto,Malus,4,42.75760021677419
De Soto,Populus deltoides,4,188.70350402611535
De Soto,Ulmus americana,3,104.33434495741055
De Soto,Acer ginnala,2,51.116863776223774
De Soto,Acer platanoides,2,98.23935274227834
De Soto,Prunus serotina,2,95.02229365591397
De Soto,Quercus rubra,2,99.07705838902149
De Soto,Acer,1,73.47853204368175
De Soto,Celtis occidentalis,1,93.91220807164848
De Soto,Fraxinus americana,1,106.68008824028584
De Soto,Juniperus virginiana,1,75.64135268791341
De Soto,Morus,1,54.682920986460346
De Soto,Picea abies,1,116.9424956103896
De Soto,Picea pungens,1,89.09369418728772
De Soto,Populus,1,133.53525604838708
De Soto,Quercus macrocarpa,1,74.74179088989442
De Soto,Tilia americana,1,94.31070065868263
De Soto,Tilia cordata,1,105.46659666271789
De Soto,Ulmus,1,61.2525206472492
Decatur,Cercis canadensis,221,30.23768619012663
Decatur,Quercus alba,100,138.59585266257668
Decatur,Nyssa sylvatica,76,48.532560516165624
Decatur,Cornus florida,67,35.627410646417445
Decatur,Magnolia,56,28.549508045977014
Decatur,Ilex opaca,54,49.733054538152615
Decatur,Malus,50,42.75760021677419
Decatur,Carpinus caroliniana,48,41.294181654135336
Decatur,Acer rubrum,45,85.72765953131248
Decatur,Magnolia loebneri,42,22.96588
Decatur,Quercus lyrata,42,59.26638621212121
Decatur,Ulmus americana,40,104.33434495741055
Decatur,Taxodium distichum,37,76.7826426364234
Decatur,Juniperus virginiana,36,75.64135268791341
Decatur,Ostrya virginiana,33,41.5740758974359
Decatur,Parrotia persica,33,31.950907727272728
Decatur,Ginkgo biloba,32,86.8807890104293
Decatur,Quercus muehlenbergii,31,72.04547297297297
Decatur,Magnolia kobus,28,16.4042
Decatur,Amelanchier arborea,26,44.93450026431718
Decatur,Crataegus viridis,26,30.215478064516127
Decatur,Chionanthus virginicus,25,24.23037041666667
Decatur,Magnolia stellata,25,39.91045364705882
Decatur,Ilex attenuata,24,52.28039844155844
Decatur,Sassafras albidum,21,61.45453362903226
Decatur,Tilia americana,21,94.31070065868263
Decatur,Cornus,20,27.340333333333334
Denver,Fraxinus pennsylvanica,25736,139.64784669106754
Denver,Gleditsia triacanthos,24178,89.97670348972149
Denver,Tilia cordata,12961,105.46659666271789
Denver,Acer saccharinum,12735,153.6027497964528
Denver,Fraxinus americana,11922,106.68008824028584
Denver,Ulmus pumila,10671,124.75340491503268
Denver,Acer freemanii,9780,83.60482329919137
Denver,Malus sylvestris,9240,39.712854328358205
Denver,Celtis occidentalis,9060,93.91220807164848
Denver,Acer platanoides,7945,98.23935274227834
Denver,Picea pungens,7592,89.09369418728772
Denver,Pinus nigra,7302,71.90050906921242
Denver,Pyrus calleryana,7133,81.55110919995882
Denver,Pinus ponderosa,7063,81.24358356521739
Denver,Tilia americana,5530,94.31070065868263
Denver,Quercus macrocarpa,5111,74.74179088989442
Denver,Quercus rubra,4846,99.07705838902149
Denver,Quercus bicolor,4830,48.37851226030369
Denver,Ulmus americana,4694,104.33434495741055
Denver,Gymnocladus dioicus,4106,66.51068155688623
Denver,Quercus robur,3607,73.97633969040248
Denver,Populus tremuloides,3483,86.38047232876713
Denver,Acer rubrum,3084,85.72765953131248
Denver,Juniperus scopulorum,3010,75.2249742857143
Denver,Catalpa speciosa,2962,93.2096790927835
Denver,Ulmus,2944,61.2525206472492
Denver,Populus sargentii,2657,93.175856
Denver,Populus deltoides,2593,188.70350402611535
Denver,Ailanthus altissima,2465,93.11652049143709
Denver,Prunus virginiana,1979,45.06441149425287
Des Moines,Gymnocladus dioicus,4,66.51068155688623
Des Moines,Quercus,4,87.3849809417596
Des Moines,Quercus alba,4,138.59585266257668
Des Moines,Ulmus americana,4,104.33434495741055
Des Moines,Malus,3,42.75760021677419
Des Moines,Cladrastis kentukea,2,46.16467967545639
Des Moines,Quercus coccinea,2,92.75161378184714
Detroit,Salix,1735,87.40494256410257
Detroit,Populus,1276,133.53525604838708
Detroit,Acer rubrum,1183,85.72765953131248
Detroit,Ulmus,981,61.2525206472492
Detroit,Platanus acerifolia,980,121.25616191125727
Detroit,Celtis occidentalis,852,93.91220807164848
Detroit,Malus,706,42.75760021677419
Detroit,Quercus bicolor,702,48.37851226030369
Detroit,Liriodendron tulipifera,622,137.0500196423595
Detroit,Zelkova serrata,580,103.08249501591301
Detroit,Ginkgo biloba,571,86.8807890104293
Detroit,Tilia cordata,571,105.46659666271789
Detroit,Amelanchier,546,29.641766455696203
Detroit,Gymnocladus dioicus,540,66.51068155688623
Detroit,Quercus rubra,535,99.07705838902149
Detroit,Syringa reticulata,489,37.17149111688312
Detroit,Acer freemanii,471,83.60482329919137
Detroit,Acer saccharum,470,90.81247044697278
Detroit,Quercus macrocarpa,427,74.74179088989442
Detroit,Carpinus betulus,407,54.13868476470588
Detroit,Quercus imbricaria,380,74.90675747368421
Detroit,Tilia americana,354,94.31070065868263
Detroit,Crataegus crus-galli,340,26.307476296296297
Detroit,Carpinus caroliniana,330,41.294181654135336
Detroit,Betula nigra,323,70.27321910967743
Detroit,Ulmus americana,320,104.33434495741055
Detroit,Aesculus hippocastanum,285,73.09298185826772
Detroit,Cladrastis kentukea,242,46.16467967545639
Detroit,Tilia tomentosa,237,68.09610973084887
Detroit,Cercis canadensis,213,30.23768619012663
Dexter,Malus,31,42.75760021677419
Dexter,Fraxinus,29,105.99479719587629
Dexter,Acer saccharum,25,90.81247044697278
Dexter,Acer saccharinum,19,153.6027497964528
Dexter,Acer platanoides,11,98.23935274227834
Dexter,Fraxinus pennsylvanica,11,139.64784669106754
Dexter,Acer,10,73.47853204368175
Dexter,Gleditsia triacanthos,9,89.97670348972149
Dexter,Acer rubrum,8,85.72765953131248
Dexter,Celtis occidentalis,6,93.91220807164848
Dexter,Quercus rubra,6,99.07705838902149
Dexter,Quercus bicolor,5,48.37851226030369
Dexter,Tilia americana,5,94.31070065868263
Dexter,Juglans nigra,4,127.84568586973789
Dexter,Picea,3,67.36104405063291
Dexter,Pyrus,3,60.86131674418604
Dexter,Tilia cordata,2,105.46659666271789
Dexter,Carya,1,22.69931
Dexter,Cercis canadensis,1,30.23768619012663
Dexter,Ginkgo biloba,1,86.8807890104293
Dexter,Platanus occidentalis,1,120.88802717928287
Dexter,Prunus serotina,1,95.02229365591397
Dexter,Pyrus calleryana,1,81.55110919995882
Doraville,Nyssa sylvatica,56,48.532560516165624
Doraville,Cercis canadensis,15,30.23768619012663
Doraville,Quercus alba,11,138.59585266257668
Doraville,Magnolia,9,28.549508045977014
Doraville,Quercus falcata,8,70.01133867219916
Doraville,Acer buergerianum,6,48.806072282608696
Doraville,Lagerstroemia indica,4,48.59718005071123
Doraville,Taxodium distichum,3,76.7826426364234
Doraville,Ulmus americana,3,104.33434495741055
Doraville,Pistacia vera,2,46.869142857142855
Doraville,Ginkgo biloba,1,86.8807890104293
Dunwoody,Cercis canadensis,111,30.23768619012663
Dunwoody,Juniperus virginiana,79,75.64135268791341
Dunwoody,Cornus florida,54,35.627410646417445
Dunwoody,Ilex opaca,42,49.733054538152615
Dunwoody,Nyssa sylvatica,39,48.532560516165624
Dunwoody,Pinus palustris,35,123.55550828571428
Dunwoody,Quercus shumardii,35,85.01720496216217
Dunwoody,Ostrya virginiana,33,41.5740758974359
Dunwoody,Acer rubrum,32,85.72765953131248
Dunwoody,Cryptomeria japonica,32,59.180079024390245
Dunwoody,Quercus alba,29,138.59585266257668
Dunwoody,Amelanchier grandiflora,26,36.51717565217391
Dunwoody,Malus,22,42.75760021677419
Dunwoody,Amelanchier arborea,21,44.93450026431718
Dunwoody,Magnolia grandiflora,20,79.13005791950114
Dunwoody,Tilia americana,19,94.31070065868263
Dunwoody,Ulmus americana,19,104.33434495741055
Dunwoody,Betula nigra,17,70.27321910967743
Dunwoody,Chionanthus virginicus,16,24.23037041666667
Dunwoody,Taxodium distichum,16,76.7826426364234
Dunwoody,Quercus rubra,15,99.07705838902149
Dunwoody,Carpinus caroliniana,14,41.294181654135336
Dunwoody,Quercus falcata,13,70.01133867219916
Dunwoody,Ilex,12,34.43814714285714
Dunwoody,Liriodendron tulipifera,12,137.0500196423595
Dunwoody,Acer saccharum,10,90.81247044697278
Durham,Lagerstroemia,3103,9.365351278195488
Durham,Quercus phellos,2777,76.56457618950436
Durham,Acer buergerianum,1027,48.806072282608696
Durham,Acer rubrum,718,85.72765953131248
Durham,Ulmus parvifolia,573,100.71913892952247
Durham,Cercis canadensis,537,30.23768619012663
Durham,Ulmus americana,375,104.33434495741055
Durham,Pistacia chinensis,363,77.0606435300203
Durham,Quercus lyrata,326,59.26638621212121
Durham,Ginkgo biloba,261,86.8807890104293
Durham,Chionanthus retusus,244,15.607424571428572
Durham,Pinus taeda,239,85.17034311688312
Durham,Pyrus calleryana,237,81.55110919995882
Durham,Quercus bicolor,236,48.37851226030369
Durham,Magnolia grandiflora,225,79.13005791950114
Durham,Nyssa sylvatica,221,48.532560516165624
Durham,Zelkova serrata,211,103.08249501591301
Durham,Prunus,208,46.73299286698463
Durham,Quercus nigra,189,122.1211824225352
Durham,Carpinus caroliniana,179,41.294181654135336
Durham,Taxodium distichum,165,76.7826426364234
Durham,Liquidambar styraciflua,163,120.44939762131253
Durham,Juniperus virginiana,160,75.64135268791341
Durham,Acer truncatum,152,40.32566446601942
Durham,Acer saccharum,145,90.81247044697278
Durham,Magnolia,127,28.549508045977014
Durham,Quercus coccinea,109,92.75161378184714
Durham,Prunus yedoensis,101,32.1146540969163
Durham,Quercus virginiana,92,92.68563836987072
Durham,Ulmus alata,90,67.64672611872146
Earlham,Malus,151,42.75760021677419
Earlham,Acer saccharum,118,90.81247044697278
Earlham,Fraxinus pennsylvanica,54,139.64784669106754
Earlham,Acer rubrum,35,85.72765953131248
Earlham,Acer saccharinum,26,153.6027497964528
Earlham,Pyrus,26,60.86131674418604
Earlham,Acer platanoides,25,98.23935274227834
Earlham,Celtis occidentalis,24,93.91220807164848
Earlham,Quercus rubra,18,99.07705838902149
Earlham,Fraxinus americana,16,106.68008824028584
Earlham,Quercus bicolor,10,48.37851226030369
Earlham,Populus,6,133.53525604838708
Earlham,Quercus palustris,6,104.89046508060802
Earlham,Acer ginnala,3,51.116863776223774
Earlham,Ginkgo biloba,3,86.8807890104293
Earlham,Picea,3,67.36104405063291
Earlham,Picea abies,3,116.9424956103896
Earlham,Gleditsia triacanthos,2,89.97670348972149
Earlham,Juglans nigra,2,127.84568586973789
Earlham,Juniperus virginiana,2,75.64135268791341
Earlham,Quercus macrocarpa,2,74.74179088989442
Earlham,Ulmus americana,2,104.33434495741055
Earlham,Ulmus pumila,2,124.75340491503268
Earlham,Acer palmatum,1,37.50619970419847
Earlham,Carya,1,22.69931
Earlham,Cercis canadensis,1,30.23768619012663
Earlham,Liriodendron tulipifera,1,137.0500196423595
Earlham,Platanus occidentalis,1,120.88802717928287
Earlham,Prunus,1,46.73299286698463
Earlham,Quercus alba,1,138.59585266257668
EastPoint,Lagerstroemia,84,9.365351278195488
EastPoint,Acer rubrum,48,85.72765953131248
EastPoint,Parrotia persica,41,31.950907727272728
EastPoint,Cercis canadensis,35,30.23768619012663
EastPoint,Acer buergerianum,25,48.806072282608696
EastPoint,Magnolia,24,28.549508045977014
EastPoint,Quercus falcata,21,70.01133867219916
EastPoint,Nyssa sylvatica,19,48.532560516165624
EastPoint,Ulmus americana,19,104.33434495741055
EastPoint,Magnolia stellata,18,39.91045364705882
EastPoint,Malus angustifolia,15,20.206079285714285
EastPoint,Quercus alba,14,138.59585266257668
EastPoint,Ulmus alata,13,67.64672611872146
EastPoint,Quercus rubra,12,99.07705838902149
EastPoint,Acer barbatum,11,78.01108444444444
EastPoint,Koelreuteria paniculata,10,75.18288846518986
EastPoint,Taxodium distichum,10,76.7826426364234
EastPoint,Amelanchier laevis,9,35.92682217821782
EastPoint,Cedrus deodara,9,118.55503645
EastPoint,Fraxinus pennsylvanica,9,139.64784669106754
EastPoint,Malus,8,42.75760021677419
EastPoint,Quercus shumardii,8,85.01720496216217
EastPoint,Ilex,7,34.43814714285714
EastPoint,Sassafras albidum,7,61.45453362903226
EastPoint,Lagerstroemia indica,6,48.59718005071123
EastPoint,Pistacia chinensis,6,77.0606435300203
EastPoint,Quercus lyrata,6,59.26638621212121
EastPoint,Chionanthus retusus,5,15.607424571428572
Elkhart,Acer saccharinum,28,153.6027497964528
Elkhart,Fraxinus pennsylvanica,17,139.64784669106754
Elkhart,Quercus macrocarpa,16,74.74179088989442
Elkhart,Malus,12,42.75760021677419
Elkhart,Acer,10,73.47853204368175
Elkhart,Acer saccharum,7,90.81247044697278
Elkhart,Picea,7,67.36104405063291
Elkhart,Acer platanoides,4,98.23935274227834
Elkhart,Celtis occidentalis,3,93.91220807164848
Elkhart,Pinus strobus,3,103.25698737543861
Elkhart,Pinus sylvestris,3,65.3015240840841
Elkhart,Tilia americana,2,94.31070065868263
Elkhart,Picea pungens,1,89.09369418728772
Elkhart,Quercus palustris,1,104.89046508060802
Elkhart,Salix,1,87.40494256410257
Fox Point,Thuja occidentalis,25,41.376401457905544
Fox Point,Aesculus hippocastanum,19,73.09298185826772
Fox Point,Fraxinus pennsylvanica,19,139.64784669106754
Fox Point,Pinus resinosa,11,56.34486086956522
Fox Point,Quercus rubra,11,99.07705838902149
Fox Point,Fraxinus americana,10,106.68008824028584
Fox Point,Picea glauca,10,69.59464248927038
Fox Point,Tilia americana,9,94.31070065868263
Fox Point,Acer saccharinum,7,153.6027497964528
Fox Point,Picea,7,67.36104405063291
Fox Point,Celtis occidentalis,5,93.91220807164848
Fox Point,Crataegus,4,36.82175459119497
Fox Point,Acer platanoides,3,98.23935274227834
Fox Point,Aesculus glabra,3,39.46533019354839
Fox Point,Quercus bicolor,3,48.37851226030369
Fox Point,Betula nigra,2,70.27321910967743
Fox Point,Cercis canadensis,2,30.23768619012663
Fox Point,Acer saccharum,1,90.81247044697278
Fox Point,Betula papyrifera,1,69.553808
Fox Point,Fagus grandifolia,1,129.16097353293415
Fox Point,Fraxinus excelsior,1,111.13845500000001
Fox Point,Juglans nigra,1,127.84568586973789
Fox Point,Malus,1,42.75760021677419
Fox Point,Picea abies,1,116.9424956103896
Fox Point,Pseudotsuga menziesii,1,82.16241551724139
Franklin,Quercus rubra,57,99.07705838902149
Franklin,Gleditsia triacanthos,27,89.97670348972149
Franklin,Acer saccharum,23,90.81247044697278
Franklin,Fraxinus americana,23,106.68008824028584
Franklin,Juglans nigra,22,127.84568586973789
Franklin,Pinus resinosa,18,56.34486086956522
Franklin,Fraxinus pennsylvanica,13,139.64784669106754
Franklin,Tilia americana,11,94.31070065868263
Franklin,Acer ginnala,8,51.116863776223774
Franklin,Acer platanoides,8,98.23935274227834
Franklin,Acer rubrum,7,85.72765953131248
Franklin,Celtis occidentalis,6,93.91220807164848
Franklin,Crataegus,6,36.82175459119497
Franklin,Picea,6,67.36104405063291
Franklin,Picea glauca,6,69.59464248927038
Franklin,Pinus ponderosa,6,81.24358356521739
Franklin,Thuja occidentalis,6,41.376401457905544
Franklin,Acer saccharinum,5,153.6027497964528
Franklin,Quercus macrocarpa,5,74.74179088989442
Franklin,Ulmus,5,61.2525206472492
